ELEM_KOD;TELEP_NEV;JARAS_NEV;MEGYE_NEV;REGIO_NEV;NAGYREGIO_NEV;VALUE;
2134;Kajászó;Martonvásári;Fejér;Közép-Dunántúl;Dunántúl;39;
2139;Sümegcsehi;Zalaszentgróti;Zala;Nyugat-Dunántúl;Dunántúl;33;
2140;Nagypirit;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;34;
2141;Üllés;Mórahalmi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;27;
1432;Vaspör;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;31;
1435;Kékcse;Kisvárdai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;29;
1436;Bosta;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;26;
1438;Kercseliget;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;22;
1442;Alsógagy;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;22;
1447;Boldogkőváralja;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;25;
1451;Kovácsszénája;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;27;
2144;Nagyberki;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;30;
2179;Erdőtarcsa;Pásztói;Nógrád;Észak-Magyarország;Alföld és Észak;30;
2180;Ravazd;Pannonhalmi;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;38;
2254;Alsószölnök;Szentgotthárdi;Vas;Nyugat-Dunántúl;Dunántúl;32;
2198;Mihályi;Kapuvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;37;
2001;Bagamér;Nyíradonyi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;25;
0328;Hirics;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;12;
0203;Kakasd;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;34;
0213;Mihályfa;Zalaszentgróti;Zala;Nyugat-Dunántúl;Dunántúl;28;
0250;Kisunyom;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;38;
2704;Becskeháza;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;17;
2736;Segesd;Nagyatádi;Somogy;Dél-Dunántúl;Dunántúl;29;
2737;Balatonberény;Marcali;Somogy;Dél-Dunántúl;Dunántúl;48;
2769;Maklár;Egri;Heves;Észak-Magyarország;Alföld és Észak;35;
2680;Rönök;Szentgotthárdi;Vas;Nyugat-Dunántúl;Dunántúl;28;
2738;Tatárszentgyörgy;Dabasi;Pest;Pest;Közép-Magyarország;22;
2787;Abony;Ceglédi;Pest;Pest;Közép-Magyarország;35;
2717;Sajólád;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;22;
1138;Ikervár;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;32;
1139;Pilisszentiván;Pilisvörösvári;Pest;Pest;Közép-Magyarország;46;
1144;Kisrozvágy;Cigándi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;20;
1145;Tényő;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;38;
1085;Érpatak;Nagykállói;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;25;
1140;Mecsekpölöske;Komlói;Baranya;Dél-Dunántúl;Dunántúl;27;
1087;Doba;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;34;
1176;Veszprém;Veszprémi;Veszprém;Közép-Dunántúl;Dunántúl;37;
1095;Nikla;Marcali;Somogy;Dél-Dunántúl;Dunántúl;33;
1096;Mogyoróska;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;25;
1719;Helesfa;Szentlőrinci;Baranya;Dél-Dunántúl;Dunántúl;15;
1723;Nagymágocs;Szentesi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;30;
1725;Várgesztes;Tatabányai;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;31;
1734;Kiscsécs;Tiszaújvárosi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;13;
1739;Geszt;Sarkadi;Békés;Dél-Alföld;Alföld és Észak;32;
1745;Kokad;Derecskei;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;21;
1746;Kásád;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;30;
1750;Románd;Pannonhalmi;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;33;
2182;Hernádkércs;Szikszói;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;24;
2183;Hegyhátszentmárton;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;45;
2187;Piliscsév;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;31;
2188;Szeghalom;Szeghalmi;Békés;Dél-Alföld;Alföld és Észak;34;
2195;Bánréve;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;20;
2196;Lesenceistvánd;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;27;
2200;Törtel;Ceglédi;Pest;Pest;Közép-Magyarország;26;
2201;Szamosbecs;Csengeri;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;30;
2203;Zsámbok;Gödöllői;Pest;Pest;Közép-Magyarország;33;
1999;Kemecse;Kemecsei;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;25;
1517;Alcsútdoboz;Bicskei;Fejér;Közép-Dunántúl;Dunántúl;33;
1518;Szigetszentmárton;Ráckevei;Pest;Pest;Közép-Magyarország;41;
1519;Szólád;Siófoki;Somogy;Dél-Dunántúl;Dunántúl;33;
1522;Győrzámoly;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;43;
0346;Kétegyháza;Gyulai;Békés;Dél-Alföld;Alföld és Észak;38;
0375;Rábcakapi;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;71;
0369;Mende;Nagykátai;Pest;Pest;Közép-Magyarország;36;
2262;Ónod;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;15;
2190;Csókakő;Móri;Fejér;Közép-Dunántúl;Dunántúl;45;
2204;Ólmod;Kőszegi;Vas;Nyugat-Dunántúl;Dunántúl;36;
2271;Kemestaródfa;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;37;
2222;Marcaltő;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;38;
3144;Fertőszéplak;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;44;
1796;Gyalóka;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;45;
1797;Jászdózsa;Jászapáti;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;30;
1844;Zalaszentmihály;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;38;
1829;Nyírkarász;Kisvárdai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;27;
1743;Jásd;Várpalotai;Veszprém;Közép-Dunántúl;Dunántúl;24;
1845;Harta;Kalocsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;35;
1819;Gógánfa;Sümegi;Veszprém;Közép-Dunántúl;Dunántúl;26;
1826;Szárazd;Tamási;Tolna;Dél-Dunántúl;Dunántúl;27;
1827;Csép;Kisbéri;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;31;
2264;Felgyő;Csongrádi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;30;
2206;Bakonypéterd;Pannonhalmi;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;37;
2240;Hajdúnánás;Hajdúnánási;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;34;
2148;Nagydobos;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;25;
2324;Adács;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;29;
2356;Mezőlak;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;36;
2372;Kótaj;Nyíregyházi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;28;
2293;Cibakháza;Kunszentmártoni;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;31;
2379;Kalaznó;Tamási;Tolna;Dél-Dunántúl;Dunántúl;28;
2284;Kisgyőr;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;24;
0455;Litér;Balatonalmádi;Veszprém;Közép-Dunántúl;Dunántúl;33;
0518;Csemő;Ceglédi;Pest;Pest;Közép-Magyarország;11;
0513;Birján;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;34;
0457;Márianosztra;Szobi;Pest;Pest;Közép-Magyarország;29;
0581;Szőkedencs;Marcali;Somogy;Dél-Dunántúl;Dunántúl;28;
0582;Vál;Martonvásári;Fejér;Közép-Dunántúl;Dunántúl;34;
0584;Harsány;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;26;
0585;Kunadacs;Kunszentmiklósi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;25;
0586;Egerlövő;Mezőkövesdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;26;
0589;Vokány;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;32;
0594;Bakonyszentlászló;Pannonhalmi;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;29;
1775;Demecser;Kemecsei;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;29;
1779;Patapoklosi;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;22;
1873;Pilisszentkereszt;Szentendrei;Pest;Pest;Közép-Magyarország;34;
1877;Bernecebaráti;Szobi;Pest;Pest;Közép-Magyarország;33;
1895;Ozmánbük;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;30;
1897;Fehérgyarmat;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;35;
1908;Söjtör;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;32;
1912;Gyöngyössolymos;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;34;
1921;Nábrád;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;30;
1932;Borota;Jánoshalmai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;36;
1941;Pécs;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;36;
1960;Makkoshotyka;Sárospataki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;24;
2530;Balatonakali;Balatonfüredi;Veszprém;Közép-Dunántúl;Dunántúl;65;
2535;Kemendollár;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;32;
2537;Magyaregres;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;33;
2538;Selyeb;Szikszói;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;18;
2541;Németfalu;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;45;
2543;Tabdi;Kiskőrösi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;34;
2820;Ligetfalva;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;41;
2826;Gadács;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;25;
2828;Nagyvisnyó;Bélapátfalvai;Heves;Észak-Magyarország;Alföld és Észak;29;
2833;Kapuvár;Kapuvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;38;
2836;Potony;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;26;
2839;Tiszalúc;Szerencsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;23;
2842;Nemesvita;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;55;
2330;Gyenesdiás;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;52;
2335;Madaras;Bácsalmási;Bács-Kiskun;Dél-Alföld;Alföld és Észak;32;
2346;Budakalász;Szentendrei;Pest;Pest;Közép-Magyarország;45;
2360;Ercsi;Martonvásári;Fejér;Közép-Dunántúl;Dunántúl;39;
2582;Erdősmárok;Mohácsi;Baranya;Dél-Dunántúl;Dunántúl;37;
2583;Hajmás;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;35;
2587;Told;Berettyóújfalui;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;16;
2588;Dobri;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;28;
2590;Tömörkény;Csongrádi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;31;
2592;Nyírkércs;Baktalórántházai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;32;
2598;Vassurány;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;30;
2599;Bakonynána;Zirci;Veszprém;Közép-Dunántúl;Dunántúl;27;
2605;Hőgyész;Tamási;Tolna;Dél-Dunántúl;Dunántúl;30;
2609;Lónya;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;18;
2875;Zsarolyán;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;35;
2876;Bágyogszovát;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;35;
2907;Kisberzseny;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;13;
2829;Lábod;Nagyatádi;Somogy;Dél-Dunántúl;Dunántúl;32;
2861;Drávacsehi;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;25;
2884;Pátka;Székesfehérvári;Fejér;Közép-Dunántúl;Dunántúl;30;
1798;Andornaktálya;Egri;Heves;Észak-Magyarország;Alföld és Észak;37;
2899;Kisláng;Enyingi;Fejér;Közép-Dunántúl;Dunántúl;28;
2903;Mezőszilas;Sárbogárdi;Fejér;Közép-Dunántúl;Dunántúl;28;
2904;Mátraszentimre;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;61;
3312;Berhida;Várpalotai;Veszprém;Közép-Dunántúl;Dunántúl;30;
3315;Bóly;Bólyi;Baranya;Dél-Dunántúl;Dunántúl;33;
3317;Szeleste;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;33;
3324;Hollókő;Szécsényi;Nógrád;Észak-Magyarország;Alföld és Észak;35;
3326;Bélapátfalva;Bélapátfalvai;Heves;Észak-Magyarország;Alföld és Észak;24;
3335;Terem;Nyírbátori;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;34;
3339;Kapoly;Tabi;Somogy;Dél-Dunántúl;Dunántúl;24;
3343;Szerep;Püspökladányi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;24;
3345;Gyomaendrőd;Gyomaendrődi;Békés;Dél-Alföld;Alföld és Észak;32;
3352;Mátraterenye;Bátonyterenyei;Nógrád;Észak-Magyarország;Alföld és Észak;21;
2131;Csurgó;Csurgói;Somogy;Dél-Dunántúl;Dunántúl;29;
2132;Balatonszentgyörgy;Marcali;Somogy;Dél-Dunántúl;Dunántúl;34;
2031;Kiskutas;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;39;
2040;Gyömöre;Téti;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;34;
2041;Újléta;Nyíradonyi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;21;
2430;Pannonhalma;Pannonhalmi;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;36;
2481;Dévaványa;Gyomaendrődi;Békés;Dél-Alföld;Alföld és Észak;34;
2371;Gelej;Mezőcsáti;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;22;
2373;Bodroghalom;Cigándi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;23;
2375;Semjén;Cigándi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;18;
2376;Palé;Hegyháti;Baranya;Dél-Dunántúl;Dunántúl;21;
2378;Sajópüspöki;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;36;
2380;Somogyapáti;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;29;
2382;Rétság;Rétsági;Nógrád;Észak-Magyarország;Alföld és Észak;32;
2619;Arka;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;34;
2620;Várkesző;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;40;
2621;Szigetmonostor;Szentendrei;Pest;Pest;Közép-Magyarország;38;
2585;Köveskál;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;60;
2586;Kaposhomok;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;23;
2667;Lengyeltóti;Fonyódi;Somogy;Dél-Dunántúl;Dunántúl;32;
2602;Nagybánhegyes;Mezőkovácsházai;Békés;Dél-Alföld;Alföld és Észak;33;
2604;Kőszegpaty;Kőszegi;Vas;Nyugat-Dunántúl;Dunántúl;35;
2553;Györe;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;25;
0982;Pilis;Monori;Pest;Pest;Közép-Magyarország;17;
0952;Gyulakeszi;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;32;
0998;Szűcsi;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;31;
0935;Aranyosapáti;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;29;
0999;Nagykovácsi;Budakeszi;Pest;Pest;Közép-Magyarország;65;
1415;Tokod;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;31;
1407;Tenk;Hevesi;Heves;Észak-Magyarország;Alföld és Észak;27;
1239;Kistokaj;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;29;
1243;Fedémes;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;25;
1247;Kemenesszentpéter;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;35;
1249;Zalaistvánd;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;30;
1253;Gyűrűs;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;61;
1255;Fancsal;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;27;
1260;Türje;Zalaszentgróti;Zala;Nyugat-Dunántúl;Dunántúl;26;
1616;Tarnaszentmiklós;Hevesi;Heves;Észak-Magyarország;Alföld és Észak;22;
3357;Pörböly;Szekszárdi;Tolna;Dél-Dunántúl;Dunántúl;33;
3384;Balatonrendes;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;86;
3421;Uzsa;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;32;
3429;Berente;Kazincbarcikai;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;31;
1229;Zsennye;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;55;
0357;Géderlak;Kalocsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;32;
3097;Levelek;Baktalórántházai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;32;
3099;Semjénháza;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;25;
3103;Mezőpeterd;Berettyóújfalui;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;27;
3107;Öttömös;Mórahalmi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;23;
3111;Pölöskefő;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;22;
3113;Körösszakál;Berettyóújfalui;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;28;
3115;Nyírbogát;Nyírbátori;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;32;
2435;Újszalonta;Sarkadi;Békés;Dél-Alföld;Alföld és Észak;29;
2437;Bár;Mohácsi;Baranya;Dél-Dunántúl;Dunántúl;32;
1536;Hajmáskér;Veszprémi;Veszprém;Közép-Dunántúl;Dunántúl;33;
1538;Pécsdevecser;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;37;
1541;Pusztaradvány;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;8;
1542;Rábatamási;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;38;
1543;Petőfiszállás;Kiskunfélegyházi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;13;
1544;Szentendre;Szentendrei;Pest;Pest;Közép-Magyarország;52;
1545;Regöly;Tamási;Tolna;Dél-Dunántúl;Dunántúl;33;
1548;Kiszsidány;Kőszegi;Vas;Nyugat-Dunántúl;Dunántúl;31;
3148;Nagyréde;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;33;
3182;Uszka;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;12;
3073;Szerencs;Szerencsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;28;
3108;Székely;Kemecsei;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;24;
2733;Sajóecseg;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;32;
0960;Recsk;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;30;
0913;Bag;Aszódi;Pest;Pest;Közép-Magyarország;33;
0443;Udvar;Mohácsi;Baranya;Dél-Dunántúl;Dunántúl;45;
0759;Tiszavasvári;Tiszavasvári;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;28;
0780;Isaszeg;Gödöllői;Pest;Pest;Közép-Magyarország;35;
0730;Adásztevel;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;35;
0731;Bokod;Oroszlányi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;33;
0740;Pásztó;Pásztói;Nógrád;Észak-Magyarország;Alföld és Észak;27;
0677;Markotabödöge;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;42;
0715;Palkonya;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;46;
0622;Bodonhely;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;40;
0625;Zsadány;Sarkadi;Békés;Dél-Alföld;Alföld és Észak;30;
0631;Nagyrév;Kunszentmártoni;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;34;
0632;Bakonypölöske;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;34;
0635;Pusztamérges;Mórahalmi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;31;
0645;Gamás;Fonyódi;Somogy;Dél-Dunántúl;Dunántúl;22;
2158;Érsekvadkert;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;26;
2209;Bükkszentmárton;Bélapátfalvai;Heves;Észak-Magyarország;Alföld és Észak;28;
2877;Dióskál;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;28;
2879;Egervölgy;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;31;
2881;Kaposgyarmat;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;37;
2882;Szeremle;Bajai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;36;
2883;Alsószuha;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;11;
2890;Bátaapáti;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;28;
2653;Böhönye;Marcali;Somogy;Dél-Dunántúl;Dunántúl;26;
2655;Ömböly;Nyírbátori;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;40;
2661;Újfehértó;Nyíregyházi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;34;
2663;Pusztaszentlászló;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;32;
2664;Vaszar;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;38;
2665;Járdánháza;Ózdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;18;
1146;Zala;Tabi;Somogy;Dél-Dunántúl;Dunántúl;32;
1149;Szinpetri;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;7;
1151;Rádfalva;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;33;
1156;Alsónyék;Szekszárdi;Tolna;Dél-Dunántúl;Dunántúl;28;
2830;Gagybátor;Szikszói;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;13;
2834;Vaskút;Bajai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;36;
2845;Csernely;Ózdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;13;
2856;Sarkad;Sarkadi;Békés;Dél-Alföld;Alföld és Észak;34;
2867;Gyepükaján;Sümegi;Veszprém;Közép-Dunántúl;Dunántúl;35;
2888;Rimóc;Szécsényi;Nógrád;Észak-Magyarország;Alföld és Észak;18;
2906;Nagyberény;Siófoki;Somogy;Dél-Dunántúl;Dunántúl;31;
2911;Solt;Kalocsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;34;
2912;Várong;Dombóvári;Tolna;Dél-Dunántúl;Dunántúl;33;
2917;Nagytőke;Szentesi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;23;
2918;Nagybarca;Kazincbarcikai;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;21;
3427;Farkaslyuk;Ózdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;17;
3428;Nagykeresztúr;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;21;
3430;Óbarok;Bicskei;Fejér;Közép-Dunántúl;Dunántúl;37;
3431;Remeteszőlős;Budakeszi;Pest;Pest;Közép-Magyarország;53;
3434;Daruszentmiklós;Dunaújvárosi;Fejér;Közép-Dunántúl;Dunántúl;28;
3435;Károlyháza;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;34;
3436;Rákóczibánya;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;25;
3441;Mosonudvar;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;37;
3442;Balatonakarattya;Balatonalmádi;Veszprém;Közép-Dunántúl;Dunántúl;130;
0389;Cserkút;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;24;
2439;Kiskunmajsa;Kiskunmajsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;31;
2441;Lengyel;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;31;
2442;Pere;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;17;
2443;Dorogháza;Bátonyterenyei;Nógrád;Észak-Magyarország;Alföld és Észak;18;
2444;Tiszacsécse;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;39;
2445;Bálványos;Siófoki;Somogy;Dél-Dunántúl;Dunántúl;32;
2446;Mikebuda;Ceglédi;Pest;Pest;Közép-Magyarország;17;
1582;Felsőnána;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;28;
1574;Egyek;Balmazújvárosi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;31;
1493;Bodony;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;32;
1527;Rábaszentandrás;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;37;
1535;Nyergesújfalu;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;38;
1510;Szenna;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;35;
1567;Pósfa;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;35;
1584;Zengővárkony;Pécsváradi;Baranya;Dél-Dunántúl;Dunántúl;35;
1575;Gánt;Bicskei;Fejér;Közép-Dunántúl;Dunántúl;46;
