ELEM_KOD;TELEP_NEV;JARAS_NEV;MEGYE_NEV;REGIO_NEV;NAGYREGIO_NEV;VALUE;
0364;Döge;Kisvárdai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;350;
0711;Balatonföldvár;Siófoki;Somogy;Dél-Dunántúl;Dunántúl;549;
0714;Piliscsaba;Pilisvörösvári;Pest;Pest;Közép-Magyarország;342;
0715;Palkonya;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;534;
0728;Bakonykoppány;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;571;
0746;Mérk;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;391;
2237;Nagyigmánd;Komáromi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;417;
3073;Szerencs;Szerencsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;451;
0414;Hort;Hatvani;Heves;Észak-Magyarország;Alföld és Észak;445;
0420;Mezőgyán;Sarkadi;Békés;Dél-Alföld;Alföld és Észak;560;
0605;Ragály;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;409;
0607;Keménfa;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;571;
3138;Lothárd;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;468;
2984;Felsőmarác;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;771;
2991;Tákos;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;405;
3251;Pördefölde;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;808;
0328;Hirics;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;336;
0517;Hajdúszoboszló;Hajdúszoboszlói;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;480;
0524;Nemesbikk;Tiszaújvárosi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;395;
0709;Szentbékkálla;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;552;
0557;Derecske;Derecskei;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;414;
1178;Zalakaros;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;498;
1193;Üröm;Pilisvörösvári;Pest;Pest;Közép-Magyarország;372;
1210;Vasszilvágy;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;425;
0799;Lövőpetri;Kisvárdai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;466;
0811;Kórós;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;489;
0897;Sajósenye;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;342;
2618;Békéssámson;Orosházi;Békés;Dél-Alföld;Alföld és Észak;495;
0800;Hét;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;515;
0804;Csoma;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;428;
1183;Pocsaj;Derecskei;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;393;
1568;Jósvafő;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;866;
1572;Mesteri;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;538;
1948;Csehi;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;640;
1957;Krasznokvajda;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;418;
2720;Zalagyömörő;Sümegi;Veszprém;Közép-Dunántúl;Dunántúl;462;
2726;Tisztaberek;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;346;
2350;Piskó;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;364;
3175;Milota;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;350;
3200;Szentdénes;Szentlőrinci;Baranya;Dél-Dunántúl;Dunántúl;480;
0570;Pethőhenye;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;463;
1408;Sénye;Zalaszentgróti;Zala;Nyugat-Dunántúl;Dunántúl;448;
1415;Tokod;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;406;
1481;Bonyhádvarasd;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;389;
1538;Pécsdevecser;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;466;
1708;Penészlek;Nyírbátori;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;502;
1819;Gógánfa;Sümegi;Veszprém;Közép-Dunántúl;Dunántúl;399;
2553;Györe;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;386;
2898;Ura;Csengeri;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;441;
3324;Hollókő;Szécsényi;Nógrád;Észak-Magyarország;Alföld és Észak;654;
2518;Jászjákóhalma;Jászberényi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;494;
2591;Kisújszállás;Karcagi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;452;
2592;Nyírkércs;Baktalórántházai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;408;
2597;Nyírcsászári;Nyírbátori;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;399;
2579;Vitnyéd;Kapuvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;373;
2744;Barlahida;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;878;
2749;Csöde;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;663;
2938;Örményes;Törökszentmiklósi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;486;
2939;Hencida;Berettyóújfalui;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;406;
3272;Kisrécse;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;573;
0661;Börcs;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;364;
0902;Őr;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;365;
0926;Kisvárda;Kisvárdai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;447;
2999;Zalaerdőd;Sümegi;Veszprém;Közép-Dunántúl;Dunántúl;787;
3019;Csér;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;846;
3391;Tarjánpuszta;Pannonhalmi;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;353;
3396;Rétalap;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;363;
2382;Rétság;Rétsági;Nógrád;Észak-Magyarország;Alföld és Észak;430;
2387;Szarvas;Szarvasi;Békés;Dél-Alföld;Alföld és Észak;505;
2389;Rezi;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;389;
2574;Kány;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1633;
2740;Egyházaskozár;Komlói;Baranya;Dél-Dunántúl;Dunántúl;485;
2743;Örménykút;Szarvasi;Békés;Dél-Alföld;Alföld és Észak;706;
1382;Somodor;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;524;
2195;Bánréve;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;454;
2259;Cserhátsurány;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;485;
2276;Szekszárd;Szekszárdi;Tolna;Dél-Dunántúl;Dunántúl;497;
2458;Rohod;Baktalórántházai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;366;
2464;Csesznek;Zirci;Veszprém;Közép-Dunántúl;Dunántúl;428;
2500;Sáránd;Derecskei;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;388;
2511;Tótszerdahely;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;393;
2481;Dévaványa;Gyomaendrődi;Békés;Dél-Alföld;Alföld és Észak;465;
2483;Nagytilaj;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;1063;
2485;Romonya;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;340;
2844;Nyírgelse;Nyírbátori;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;460;
3035;Gyulaj;Dombóvári;Tolna;Dél-Dunántúl;Dunántúl;374;
2415;Négyes;Mezőkövesdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;908;
0958;Dunaharaszti;Szigetszentmiklósi;Pest;Pest;Közép-Magyarország;370;
3051;Tornaszentjakab;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;581;
3102;Kistelek;Kisteleki;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;484;
0453;Mindszentkálla;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;502;
1790;Hegyeshalom;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;399;
1793;Fony;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;810;
2570;Szentbalázs;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;383;
2735;Mecsér;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;439;
0578;Ladánybene;Kecskeméti;Bács-Kiskun;Dél-Alföld;Alföld és Észak;452;
1395;Ják;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;382;
0388;Szerecseny;Téti;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;445;
0424;Nagykamarás;Mezőkovácsházai;Békés;Dél-Alföld;Alföld és Észak;733;
0469;Vasvár;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;474;
0663;Varsád;Tamási;Tolna;Dél-Dunántúl;Dunántúl;561;
0672;Borjád;Bólyi;Baranya;Dél-Dunántúl;Dunántúl;412;
0687;Visz;Fonyódi;Somogy;Dél-Dunántúl;Dunántúl;538;
0387;Nyírpilis;Nyírbátori;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;242;
0432;Bodorfa;Sümegi;Veszprém;Közép-Dunántúl;Dunántúl;724;
0274;Fáj;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;202;
3404;Pálmajor;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;304;
2572;Sopronkövesd;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;394;
1337;Kázsmárk;Szikszói;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;291;
1344;Mecseknádasd;Pécsváradi;Baranya;Dél-Dunántúl;Dunántúl;429;
0407;Ócsa;Gyáli;Pest;Pest;Közép-Magyarország;370;
0589;Vokány;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;408;
0594;Bakonyszentlászló;Pannonhalmi;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;468;
0782;Monok;Szerencsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;536;
0788;Szőlősardó;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;880;
1940;Bükkmogyorósd;Ózdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;850;
2321;Téglás;Hajdúhadházi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;379;
2521;Murakeresztúr;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;453;
0490;Pócsmegyer;Szentendrei;Pest;Pest;Közép-Magyarország;344;
2309;Siójut;Siófoki;Somogy;Dél-Dunántúl;Dunántúl;399;
2315;Bakonykúti;Székesfehérvári;Fejér;Közép-Dunántúl;Dunántúl;494;
2505;Orosztony;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;622;
2865;Szentmártonkáta;Nagykátai;Pest;Pest;Közép-Magyarország;406;
2977;Gősfa;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;429;
0896;Őcsény;Szekszárdi;Tolna;Dél-Dunántúl;Dunántúl;414;
3225;Szakácsi;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;353;
3227;Devecser;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;416;
3276;Felsőnyárád;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;412;
3278;Simonfa;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;398;
3294;Nemesbük;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;471;
3330;Bódvarákó;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;675;
3368;Petőfibánya;Hatvani;Heves;Észak-Magyarország;Alföld és Észak;558;
2611;Sáp;Püspökladányi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;467;
2784;Homokmégy;Kalocsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;574;
2786;Majs;Mohácsi;Baranya;Dél-Dunántúl;Dunántúl;447;
3246;Szilvásszentmárton;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;327;
0315;Kistapolca;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;457;
0322;Magyarlak;Szentgotthárdi;Vas;Nyugat-Dunántúl;Dunántúl;378;
0323;Fajsz;Kalocsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;535;
2874;Sellye;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;472;
3318;Nagyrozvágy;Cigándi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;475;
0617;Eszteregnye;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;444;
0620;Lakitelek;Tiszakécskei;Bács-Kiskun;Dél-Alföld;Alföld és Észak;427;
0814;Szászfa;Szikszói;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;932;
1192;Újtikos;Hajdúnánási;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;489;
2305;Nyárlőrinc;Kecskeméti;Bács-Kiskun;Dél-Alföld;Alföld és Észak;451;
2313;Jásztelek;Jászberényi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;447;
2317;Kunmadaras;Karcagi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;412;
0761;Dunavecse;Kunszentmiklósi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;438;
0774;Répcevis;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;474;
2324;Adács;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;458;
2398;Nagyoroszi;Rétsági;Nógrád;Észak-Magyarország;Alföld és Észak;391;
0492;Karcag;Karcagi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;433;
0508;Lovászpatona;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;474;
0542;Királyszentistván;Balatonalmádi;Veszprém;Közép-Dunántúl;Dunántúl;350;
0548;Baranyaszentgyörgy;Hegyháti;Baranya;Dél-Dunántúl;Dunántúl;633;
0549;Gadna;Szikszói;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;240;
0985;Komlósd;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;573;
0987;Chernelházadamonya;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;495;
0990;Rácalmás;Dunaújvárosi;Fejér;Közép-Dunántúl;Dunántúl;370;
1188;Abda;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;369;
1565;Győrszemere;Téti;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;376;
0977;Csór;Székesfehérvári;Fejér;Közép-Dunántúl;Dunántúl;373;
0981;Kisgörbő;Zalaszentgróti;Zala;Nyugat-Dunántúl;Dunántúl;664;
1173;Orfű;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;421;
0559;Izsófalva;Kazincbarcikai;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;368;
0752;Drágszél;Kalocsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;627;
1132;Mezőkeresztes;Mezőkövesdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;467;
1133;Sajónémeti;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;514;
1518;Szigetszentmárton;Ráckevei;Pest;Pest;Közép-Magyarország;391;
1272;Csehimindszent;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;512;
1315;Cece;Sárbogárdi;Fejér;Közép-Dunántúl;Dunántúl;428;
1362;Mucsfa;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;519;
1709;Orfalu;Szentgotthárdi;Vas;Nyugat-Dunántúl;Dunántúl;392;
0422;Csörötnek;Szentgotthárdi;Vas;Nyugat-Dunántúl;Dunántúl;373;
0431;Tarpa;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;348;
0618;Nyíradony;Nyíradonyi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;366;
1196;Bátya;Kalocsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;486;
1384;Kozárd;Pásztói;Nógrád;Észak-Magyarország;Alföld és Észak;798;
1187;Mezőhegyes;Mezőkovácsházai;Békés;Dél-Alföld;Alföld és Észak;613;
1376;Telkibánya;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;674;
1380;Kömpöc;Kiskunmajsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;569;
1573;Kaposújlak;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;365;
1761;Gombosszeg;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;574;
1566;Abaújalpár;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1283;
1018;Bácsbokod;Bácsalmási;Bács-Kiskun;Dél-Alföld;Alföld és Észak;523;
1891;Murga;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;875;
1961;Iharos;Csurgói;Somogy;Dél-Dunántúl;Dunántúl;449;
2777;Óhíd;Zalaszentgróti;Zala;Nyugat-Dunántúl;Dunántúl;451;
2780;Mátételke;Bácsalmási;Bács-Kiskun;Dél-Alföld;Alföld és Észak;571;
2836;Potony;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;574;
2842;Nemesvita;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;650;
2855;Erdőkövesd;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;457;
2895;Szigetszentmiklós;Szigetszentmiklósi;Pest;Pest;Közép-Magyarország;385;
3317;Szeleste;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;409;
1829;Nyírkarász;Kisvárdai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;384;
3112;Sántos;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;380;
1022;Szalafő;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;754;
1097;Tiszavalk;Mezőkövesdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;599;
1488;Sóshartyán;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;328;
2001;Bagamér;Nyíradonyi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;405;
3333;Lánycsók;Mohácsi;Baranya;Dél-Dunántúl;Dunántúl;370;
1438;Kercseliget;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;502;
1624;Kiscsehi;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;602;
1627;Ordas;Kalocsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;612;
2198;Mihályi;Kapuvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;455;
2401;Diósd;Érdi;Pest;Pest;Közép-Magyarország;365;
0935;Aranyosapáti;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;326;
0497;Ipolytölgyes;Szobi;Pest;Pest;Közép-Magyarország;312;
0505;Csitár;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;545;
0531;Borsodnádasd;Ózdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;443;
0534;Tófej;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;446;
1461;Ebes;Hajdúszoboszlói;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;366;
1467;Darvas;Berettyóújfalui;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;588;
1764;Keszőhidegkút;Tamási;Tolna;Dél-Dunántúl;Dunántúl;671;
2748;Lendvadedes;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;741;
2941;Csaroda;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;429;
2943;Tapolca;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;478;
2368;Pátyod;Csengeri;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;443;
2407;Deszk;Szegedi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;387;
2413;Rigyác;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;379;
2421;Mikepércs;Derecskei;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;337;
2045;Csanádapáca;Orosházi;Békés;Dél-Alföld;Alföld és Észak;578;
2566;Galgaguta;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;489;
2582;Erdősmárok;Mohácsi;Baranya;Dél-Dunántúl;Dunántúl;494;
0573;Gerjen;Paksi;Tolna;Dél-Dunántúl;Dunántúl;448;
0764;Harka;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;305;
1150;Szenta;Csurgói;Somogy;Dél-Dunántúl;Dunántúl;498;
1335;Égerszög;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;882;
2605;Hőgyész;Tamási;Tolna;Dél-Dunántúl;Dunántúl;406;
2654;Kup;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;419;
1348;Erdőkertes;Gödöllői;Pest;Pest;Közép-Magyarország;344;
1529;Újszász;Szolnoki;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;441;
1719;Helesfa;Szentlőrinci;Baranya;Dél-Dunántúl;Dunántúl;268;
1726;Ráckeve;Ráckevei;Pest;Pest;Közép-Magyarország;380;
1913;Kátoly;Pécsváradi;Baranya;Dél-Dunántúl;Dunántúl;598;
2830;Gagybátor;Szikszói;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;430;
1499;Hegyháthodász;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;599;
1504;Babót;Kapuvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;417;
2541;Németfalu;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;367;
2571;Moha;Székesfehérvári;Fejér;Közép-Dunántúl;Dunántúl;398;
2584;Rigács;Sümegi;Veszprém;Közép-Dunántúl;Dunántúl;488;
2612;Aparhant;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;405;
2634;Ebergőc;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;518;
2639;Pamuk;Fonyódi;Somogy;Dél-Dunántúl;Dunántúl;551;
2660;Köröm;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;257;
0316;Szuhafő;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;746;
0491;Trizs;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;629;
0567;Gégény;Kemecsei;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;386;
0599;Kárász;Komlói;Baranya;Dél-Dunántúl;Dunántúl;522;
0883;Háromfa;Nagyatádi;Somogy;Dél-Dunántúl;Dunántúl;466;
0275;Vértesacsa;Bicskei;Fejér;Közép-Dunántúl;Dunántúl;404;
0973;Vigántpetend;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;685;
0974;Felsődobsza;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;365;
0976;Békés;Békési;Békés;Dél-Alföld;Alföld és Észak;465;
1473;Rakamaz;Nyíregyházi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;439;
1660;Balatonszabadi;Siófoki;Somogy;Dél-Dunántúl;Dunántúl;404;
2891;Egerág;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;378;
3195;Debréte;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;3250;
3056;Medina;Szekszárdi;Tolna;Dél-Dunántúl;Dunántúl;445;
3057;Gölle;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;569;
3058;Somogyacsa;Tabi;Somogy;Dél-Dunántúl;Dunántúl;1265;
3168;Ivánc;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;341;
0406;Küngös;Balatonalmádi;Veszprém;Közép-Dunántúl;Dunántúl;401;
2418;Gencsapáti;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;363;
2419;Fácánkert;Tolnai;Tolna;Dél-Dunántúl;Dunántúl;454;
3379;Lakhegy;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;474;
3403;Szaporca;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;417;
2532;Erdőbénye;Tokaji;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;760;
2887;Kishuta;Sátoraljaújhelyi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;577;
3082;Kisberény;Fonyódi;Somogy;Dél-Dunántúl;Dunántúl;300;
3192;Beremend;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;450;
3193;Illocska;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;409;
0426;Mezőtúr;Mezőtúri;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;497;
2914;Somogyhárságy;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;597;
2924;Kesznyéten;Tiszaújvárosi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;377;
2927;Novaj;Egri;Heves;Észak-Magyarország;Alföld és Észak;438;
3010;Mátraverebély;Bátonyterenyei;Nógrád;Észak-Magyarország;Alföld és Észak;462;
3123;Szatmárcseke;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;373;
0737;Balatonkeresztúr;Marcali;Somogy;Dél-Dunántúl;Dunántúl;458;
0924;Dabas;Dabasi;Pest;Pest;Közép-Magyarország;394;
1699;Furta;Berettyóújfalui;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;501;
3322;Márokpapi;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;390;
3327;Alsószentmárton;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;246;
2551;Nemeskisfalud;Marcali;Somogy;Dél-Dunántúl;Dunántúl;268;
2561;Méra;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;365;
2013;Rábasebes;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1050;
2029;Kiskunfélegyháza;Kiskunfélegyházi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;511;
2231;Nyőgér;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;494;
2346;Budakalász;Szentendrei;Pest;Pest;Közép-Magyarország;373;
1063;Őriszentpéter;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;460;
1064;Csertalakos;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;2071;
1256;Dunafalva;Bajai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;654;
